New data
$GNGLL,1045.96304,N,10636.97571,E,082847.00,A,A*71
$GNGLL,1045.96308,N,10636.97558,E,082847.20,A,A*74
$GNGLL,1045.96304,N,10636.97545,E,082847.40,A,A*72
$GNGLL,1045.96306,N,10636.97533,E,082847.60,A,A*73
$GNGLL,1045.96308,N,10636.97521,E,082847.80,A,A*70
$GNGLL,1045.96307,N,10636.97509,E,082848.00,A,A*72
$GNGLL,1045.96305,N,10636.97495,E,082848.20,A,A*76
$GNGLL,1045.96309,N,10636.97485,E,082848.40,A,A*7D
$GNGLL,1045.96309,N,10636.97469,E,082848.60,A,A*7D
$GNGLL,1045.96307,N,10636.97454,E,082848.80,A,A*73
$GNGLL,1045.96302,N,10636.97434,E,082849.00,A,A*79
$GNGLL,1045.96300,N,10636.97419,E,082849.20,A,A*76
$GNGLL,1045.96304,N,10636.97404,E,082849.40,A,A*78
$GNGLL,1045.96307,N,10636.97389,E,082849.60,A,A*7B
$GNGLL,1045.96296,N,10636.97374,E,082849.80,A,A*7E
$GNGLL,1045.96295,N,10636.97358,E,082850.00,A,A*73
$GNGLL,1045.96294,N,10636.97345,E,082850.20,A,A*7C
$GNGLL,1045.96294,N,10636.97329,E,082850.40,A,A*70
$GNGLL,1045.96297,N,10636.97315,E,082850.60,A,A*7E
$GNGLL,1045.96298,N,10636.97304,E,082850.80,A,A*7F
$GNGLL,1045.96298,N,10636.97290,E,082851.00,A,A*7A
$GNGLL,1045.96298,N,10636.97279,E,082851.20,A,A*7F
$GNGLL,1045.96296,N,10636.97267,E,082851.40,A,A*78
$GNGLL,1045.96290,N,10636.97250,E,082851.60,A,A*78
$GNGLL,1045.96288,N,10636.97235,E,082851.80,A,A*7C
$GNGLL,1045.96284,N,10636.97223,E,082852.00,A,A*7C
$GNGLL,1045.96283,N,10636.97209,E,082852.20,A,A*71
$GNGLL,1045.96278,N,10636.97196,E,082852.40,A,A*76
$GNGLL,1045.96271,N,10636.97179,E,082852.60,A,A*7C
$GNGLL,1045.96269,N,10636.97167,E,082852.80,A,A*74
$GNGLL,1045.96266,N,10636.97154,E,082853.00,A,A*72
$GNGLL,1045.96265,N,10636.97136,E,082853.20,A,A*77
$GNGLL,1045.96261,N,10636.97120,E,082853.40,A,A*72
$GNGLL,1045.96256,N,10636.97104,E,082853.60,A,A*72
$GNGLL,1045.96259,N,10636.97092,E,082853.80,A,A*7D
$GNGLL,1045.96252,N,10636.97081,E,082854.00,A,A*7B
$GNGLL,1045.96247,N,10636.97069,E,082854.20,A,A*7B
$GNGLL,1045.96242,N,10636.97062,E,082854.40,A,A*73
$GNGLL,1045.96239,N,10636.97045,E,082854.60,A,A*78
$GNGLL,1045.96231,N,10636.97029,E,082854.80,A,A*74
$GNGLL,1045.96230,N,10636.97021,E,082855.00,A,A*74
$GNGLL,1045.96226,N,10636.97004,E,082855.20,A,A*76
$GNGLL,1045.96222,N,10636.96992,E,082855.40,A,A*73
$GNGLL,1045.96225,N,10636.96982,E,082855.60,A,A*77
$GNGLL,1045.96226,N,10636.96967,E,082855.80,A,A*71
$GNGLL,1045.96232,N,10636.96961,E,082856.00,A,A*79
$GNGLL,1045.96232,N,10636.96948,E,082856.20,A,A*70
$GNGLL,1045.96236,N,10636.96936,E,082856.40,A,A*7B
$GNGLL,1045.96247,N,10636.96927,E,082856.60,A,A*7F
$GNGLL,1045.96251,N,10636.96922,E,082856.80,A,A*73
$GNGLL,1045.96251,N,10636.96909,E,082857.00,A,A*73
$GNGLL,1045.96258,N,10636.96903,E,082857.20,A,A*72
$GNGLL,1045.96256,N,10636.96892,E,082857.40,A,A*73
$GNGLL,1045.96260,N,10636.96886,E,082857.60,A,A*71
$GNGLL,1045.96260,N,10636.96874,E,082857.80,A,A*72
$GNGLL,1045.96258,N,10636.96857,E,082858.00,A,A*7F
$GNGLL,1045.96273,N,10636.96859,E,082858.20,A,A*7A
$GNGLL,1045.96274,N,10636.96851,E,082858.40,A,A*73
$GNGLL,1045.96268,N,10636.96836,E,082858.60,A,A*7D
$GNGLL,1045.96273,N,10636.96826,E,082858.80,A,A*78
$GNGLL,1045.96286,N,10636.96818,E,082859.00,A,A*76
$GNGLL,1045.96287,N,10636.96804,E,082859.20,A,A*78
$GNGLL,1045.96297,N,10636.96795,E,082859.40,A,A*78
$GNGLL,1045.96303,N,10636.96787,E,082859.60,A,A*75
$GNGLL,1045.96313,N,10636.96781,E,082859.80,A,A*7C
$GNGLL,1045.96313,N,10636.96769,E,082900.00,A,A*7F
$GNGLL,1045.96298,N,10636.96764,E,082900.20,A,A*72
$GNGLL,1045.96296,N,10636.96755,E,082900.40,A,A*78
$GNGLL,1045.96304,N,10636.96750,E,082900.60,A,A*75
$GNGLL,1045.96308,N,10636.96752,E,082900.80,A,A*75
$GNGLL,1045.96305,N,10636.96750,E,082901.00,A,A*73
